	CHRF_R_02_056_35	CHRF_R_02_056_02	s01_016_31	PID_1316_01-038-03	PID_1316_02-115-31	s01_038_31	PID_1316_03-012-01	CHRF_01_056_02	PID_1316_03-038-01	PID_1316_03-016-01	CHRF_03_063_01	PID_1316_02-111-31	PID_1316_02-029-02	PID_1316_01-056-01	PID_1316_01-115-01	PID_1316_01-046-33	CHRF_02_061_02	PID_1316_01-111-33	PID_1316_R-02-070-35	PID_1316_R-02-070-02	A01_008_01	PID_1316_02-012-01	PID_1316_01-046-01	PID_1316_02-093-02	PID_1316_02-038-01	CHRF_02_063_01	s01_016_03	PID_1316_02-111-03	s01_023_35	PID_1316_02-070-35	PID_1316_03-038-03	PID_1316_03-016-03	PID_1316_02-111-33	PID_1316_01-012-01	A02_008_01	PID_1316_01-093-02	PID_1316_03-111-01	A01_007_35	PID_1316_01-111-03	PID_1316_03-115-01	PID_1316_01-070-35	PID_1316_01-070-02	PID_1316_02-038-03	PID_1316_02-016-03	PID_1316_01-061-01	PID_1316_01-115-31	CHRF_02_056_35	PID_1316_01-111-31	A01_008_03	PID_1316_01-056-31	PID_1316_03-061-03	PID_1316_02-111-01	A01_048_01	s01_038_01	PID_1316_02-115-01	s01_016_01	CHRF_02_056_01	PID_1316_01-061-02	PID_1316_D-01-111-01	PID_1316_01-115-32	CHRF_R_02_056_31	PID_1316_01-039-33	PID_1316_02-115-02	s01_038_35	PID_1316_01-034-31	PID_1316_02-111-02	s01_023_03	PID_1316_01-016-02	PID_1316_01-039-01	PID_1316_01-038-02	PID_1316_01-093-01	s01_023_31	PID_1316_01-012-02	s01_029_01	s01_029_36	PID_1316_03-063-03	PID_1316_01-070-01	PID_1316_01-063-01	CHRF_02_063_32	CHRF_02_063_02	CHRF_02_063_35	A01_007_31	PID_1316_02-093-01	PID_1316_01-063-31	PID_1316_02-038-02	s02_007_01	PID_1316_02-012-02	CHRF_R_03_056_01	CHRF_03_061_01	PID_1316_02-070-01	s01_023_01	PID_1316_01-012-32	PID_1316_01-039-31	PID_1316_01-093-31	s01_008_02	CHRF_01_063_32	s01_020_01	PID_1316_03-093-01	PID_1316_01-034-01	PID_1316_R-03-070-01	PID_1316_01-039-03	CHRF_02_061_01	PID_1316_03-070-01	PID_1316_01-063-03	PID_1316_01-115-02	PID_1316_01-111-02	PID_1316_02-029-36	PID_1316_02-029-01	PID_1316_01-056-35
Cluster 28|tetB(P)_1_NC_010937|tetracycline	24.763136100807394	2122.4185859116374	225.74269252170473	16.119003378140132	0.0	713.1992657874486	0.0	0.0	9.059645584434671	0.0	0.0	46.871055324660276	0.0	40.00060229478312	0.0	1553.3414285269241	4.479416543452849	1254.4057586812455	0.0	0.0	34.56593140321781	0.0	5.554466674366392	27.53390026245838	0.0	0.0	24.083271018477735	0.0	16.70049797878883	0.0	7.608867421437006	0.0	0.0	0.0	0	0.0	1.4612411911266654	0.0	0.0	126.61426403740691	0.0	0.0	23.98882120931646	220.6951536848668	279.6514194406922	1310.2373742003294	0.0	349.66185236468925	6.851135244854876	29.4703813697987	71.13442086864754	0.0	0	400.387821804012	0.0	5.491673812478395	0.0	0.0	0.0	415.69222417360385	14.661109910529111	12033.534591701315	0.0	6.2423079160704225	15922.41929821113	0.0	0	0.0	21.244020976516264	0.0	10.12337867763366	0	0.0	156.92258705169647	25.566156136094786	29.87861135079391	0.0	61.12472205230556	178.91306733333653	1.5613873163636762	0.0	0	0.0	0.0	0.0	180.35575656864464	0.0	2.583252279487644	5.65122301696418	0.0	138.59732678317928	217.5242007758041	5224.424571403919	305.1677469165026	0.0	0.0	12.478202659654027	0.0	2.275392688407862	0.0	131.26354861230075	0.0	0.0	0.0	0.0	0.0	0.0	14.862711278085415	0.0
Cluster 29|tet(T)_1_L42544|tetracycline	0.0	0.0	0.0	0.0	0.0	18.805517884968978	0.0	0.0	0.0	0.0	0.0	3.166963197612181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	24.291729681437772	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.059147177177321	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.709677708740905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 30|tet(S)_1_DQ377340|tetracycline	0.0	0.0	57.66127943918093	16.55076239719746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.85557706714646	0.0	0.0	0.0	32.33134333196651	0.0	3.1049647492110037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8244902286725557	14.226081339888104	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	5.9263233319989626	0.0	0.0	1.7166184319775526	2.498835542637131	0.0	3.427100728439856	12.845464452944407	0.0	0.0	0.0	3.203302322804207	0.0	0.0	0	32.124022915718996	0.0	5.1484441991984955	316.48294106627395	0.0	0.0	0.0	0.0	10.705991629627505	0.0	0.0	33.72169160337587	3.8850568932393514	0	155.49692837587563	15.243274791591215	0.0	0.0	0	0.0	2.132100367550224	0.0	18.10824930351146	0.0	0.0	844.7059050234639	0.0	0.0	0	0.0	0.0	0.0	20.619941680866383	0.0	0.0	2.3546762570684083	337.7101697027374	0.0	79.12586668432027	15.585992158126249	4.12388847184463	0.0	0.0	0.0	0.0	2.844240860509827	0.0	7.907442687487997	2.237217185321622	0.0	0.0	0.0	19.169179541633326	0.0	0.0	0.0
Cluster 32|tet(M)_1_X92947|tetracycline	206.06730432620458	325.6385142839905	395.21478462535714	132.7835934018921	12.89649207223559	922.5108455907223	78.89334169212563	259.6090440002574	342.10729763669127	213.69874606846162	0.0	2907.9503868304214	111.9881963967093	48.39065836744475	160.64123861440922	4097.305794131581	7.0679318411038805	1052.226742552293	6.729004342334166	35.85216348281934	48.74517524634107	9.925815099308132	176.4984902264512	111.98409084106805	300.7691499700048	0.0	108.39266538867774	2132.2130671463674	240.6514380877932	0.0	38.390824694682166	10.46082870511651	236.79650112587652	23.29151482301753	0	21.528755326910495	70.90612993008082	4.448506494351276	564.7008912662945	142.5151771732522	4.715472136506204	94.13260090106418	115.51993820060181	271.43375011080883	1076.6433575320848	1945.1101653360174	0.0	705.0154989089468	251.02110282378112	642.6559643684898	117.57524830530295	224.1631840742977	0	300.10152784963384	140.43068456279124	372.9105347561533	11323.898689114063	472.3553388438117	177.89902616922308	866.7928799366518	0.0	4875.613892968067	104.47764380218092	0.0	9106.831070827375	96.74428558738649	0	12009.970956559026	75.8341896333839	956.7076734605532	29.872264950394406	0	10.72864636703449	192.5880823803563	0.0	1722.4730008600377	114.73422674834796	101.8745367538426	177.6604314452445	6.655093479582883	0.0	0	19.47065301460805	31.589077108028626	3.3578763831280862	3756.4125233245213	13.179809587424385	16.09239124926729	324.05749472277523	0.0	28.574722681334123	1420.3623720208184	5808.209405549605	253.58533865392138	28.082133746384926	24.536901904524825	202.00369059685823	297.89764699814305	119.5979968394706	10.462790764727991	566.289563611333	157.7788251025183	82.7275498063977	150.00172897642412	0.0	5549.666026609815	0.0	238.32113883405407	0.0
Cluster 33|tet(44)_1_NZ_ABDU01000081|tetracycline	180.09553527859924	1348.994863926888	112.40300042574509	0.0	0.0	695.8041617438522	0.0	0.0	6.9689581418728235	0.0	0.0	0.0	0.0	171.43115269192768	351.22277976627106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.85310103787512	0.0	167.00497978788832	688.2741486392919	92.99726848423009	22.789662536146682	0.0	0.0	0	0.0	14.612411911266655	542.7177923108558	59.263233319989624	90.43876002671922	287.6438003268784	0.0	0.0	0.0	116.52142476695509	102.76371562355526	0.0	0.0	0.0	128.13209291216828	257.2947137802145	0.0	0	0.0	0.0	487.3860508574576	0.0	0.0	95.5057478224212	0.0	1172.8887928423287	149.88388281478507	0.0	374.5384749642253	0.0	0.0	0	0.0	21.244020976516264	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	37.27355569444511	0.0	126.73847161514493	0	0.0	83470.75823526911	0.0	32.99190668938621	0.0	0.0	84.7683452544627	0.0	7946.650221236436	1631.4315058185307	2556.102713932705	3859.9596096465734	0.0	0.0	10398.502216378356	0.0	0.0	0.0	838.1889248737276	196.8751123083027	21.37164865300269	0.0	0.0	0.0	0.0	0.0	62.08453032307796
Cluster 34|tet(36)_1_AJ514254|tetracycline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	3033.4297439695415	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	149.09422277778043	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2960.7460661151113	0.0	148.45998498640668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 36|tet(O/32/O)_4_AIOQ01000025|tetracycline	4772.53168488288	4128.071714748947	2566.228064364825	1718.9199504065832	0.0	3901.0659560065155	269.0356366853111	0.0	3748.1570281731733	68.39638311258298	622.9063856832857	483.11763992426467	157.9682367308746	466.51756306327866	1434.0637215374738	1303.1474776862567	6.608975228045187	288.3036121234611	173.03154023144998	105.12495843735772	1755.083879146991	16.797533244982993	1088.43264996054	158.1963356219311	0.7883857142070897	58.46907611492635	1011.6648769609922	802.2577017904111	1723.7104143353192	25.79013203332241	432.41650919642007	124.03554036066721	0.0	1781.8008839608408	0	0.0	2278.578067212597	333.6379870763458	2438.1477104892783	65.23451542910895	407.8883398077866	7.204169157151696	315.2629235432026	577.9418710170356	5733.258608784105	97.22843351736843	151.18196575682538	61.35834860243911	2105.079494437845	607.4721519704765	533.9423568515156	433.6855247050843	0	1171.374207547677	186.02290563019062	7216.149417036161	35.835831212212476	0.0	798.4906785153247	3532.5550995346575	1009.4534692495454	47.73819218456855	0.6770523697184669	73.67969999296236	3850.1168830158795	460.6021549492949	0	32.628863659200135	3108.59231535056	0.0	635.6154153333921	0	0.0	5125.429473730571	581.176008339641	1566.8088495726802	1901.2083961028575	7095.960447116468	1940.6690636976664	14.84597776214643	60.94527596793855	0	0.0	6255.002459032535	0.6715752766256172	620.1757323032163	0.0	0.0	959.1638628792756	0.0	1718.4520723635658	491.31149173405663	98.11509817574557	1479.7323093727093	4.214954408463028	2817.1337556322314	5604.963161877383	89.71641116645598	1331.6642455108306	51.50912376481473	2100.009369464025	451.25770898683993	53.95465397643302	1215.7122178071002	0.0	0.0	69.35812899869191	2284.228167738537	1200.97943903659
Cluster 37|tet(32)_1_EU722333|tetracycline	61.26200585296613	327.29711452652367	98.890071412814	91.1648551714483	0.0	0.0	188.86845201645576	0.0	43.87016272916663	5.113748270099662	0.0	24.011811129436616	1511.9816944240856	470.7330832114407	85.9824072870434	0.0	329.7144308213654	6.51533586719686	151.88324086982834	82.36168003556766	298.78152330650266	66.42660874152364	36.42273229092716	9397.206241020143	0.7883857142070897	0.0	64.12634508645836	0.0	2004.6073147654397	25.79013203332241	117.528589679027	10.46082870511651	0.0	879.7840371785258	0	0.0	105.40100395012013	84.52162339267426	0.0	5.930410493555359	157.96831657295783	0.450260572321981	17.041239110443385	131.2235166077327	4784.9068006518955	6.257275424385098	17.44407297194139	0.0	1598.7051892209363	26.886734250422194	207.91993264013476	18.993526629419748	0	31.977169458916467	7.972410241293885	353.80783742688675	11.945277070737493	0.0	42.27303592139955	18.41790979945077	283.6083556463008	0.0	0.0	4.093316666275687	0.0	0.0	0	0.0	463.1893098158464	0.0	438.12655260578464	0	0.0	225.9327340302401	110.3675592760376	11.87426183836817	95.34503184048761	2859.167326599648	87.99003311475566	22.013001509389536	22.161918533795838	0	2.2120505200028084	670.4918563045151	0.0	102.04054200105244	0.0	0.8469679604877521	222.34320066744317	0.0	198.4355741759314	46.22554357712898	4.088129090656065	57.32881023154502	4.214954408463028	823.2502360209055	1963.78271365047	0.0	100.71410260165945	9.657960705902761	201.18608280297326	8687.737817360423	2.1021293757051827	374.5707914324579	0.0	0.0	149.90305299717284	96.24214680071702	712.4454299369602
Cluster 38|tet(W)_1_DQ060146|tetracycline	4972.1129666014585	19538.360000750323	3785.688011242385	4310.666317342319	13.662805369281475	2452.42450450702	2939.1011003002036	989.9904098390755	7821.791058788744	128.482925286254	11018.521844531011	8033.423547212488	380.6282275515359	193.30501834961356	7247.498054228358	5375.632536839734	94.09222509853964	6402.457673297675	12111.791258789832	16.210213407335342	3593.5861858930043	310.6525618003975	1384.225705865414	35.27892919394876	11234.575266022448	320.280605829541	3550.525780262122	187.28230735040822	4484.768153943276	468.84310858910703	3268.3111566669413	99.55221984369213	1100.8803373097353	5932.031213856796	0	3.3917780789450593	8968.60336581389	2068.1848109988136	714.7858392561808	2085.8242107583123	2452.281284590051	25.37968759321566	4171.214683902657	1186.9368720871068	5659.113378160941	5187.939142949604	4102.167582385039	1869.5996465388819	14248.286180121711	20531.074364815362	4019.4545450718188	2574.0449366559187	0	1694.3692290928504	14582.999939870753	1608.190161807198	1048.755509220516	13.061839200239106	5495.0249693828155	1686.589393368372	3160.71097371691	4909.639055436872	1311.4278717323464	1722.1265434466195	30925.228849509156	2217.0045316541728	0	22071.522915068777	3901.888171881279	6.160515445629044	4894.459974103787	0	2433.270750718252	2730.8034714156715	3786.072969072208	1727.3488696274178	3959.475200376787	23682.594799353265	7256.0003141048655	9.317130871416035	534.1945779917038	0	1.4992786857796812	64153.55674804651	14493.960005976625	5585.992530530404	5860.949630226037	513.7707648318703	4699.532356107338	0.0	5166.508296359384	3665.861702975194	2031.1188032076218	13623.09204793418	19.459039519070984	19486.483777891175	11054.27836052469	34.36755644683288	1843.3664897662252	685.1786567465462	2387.477318706212	9927.571795866312	588.1991563153736	4848.270060047892	1071.9508200247467	835.7678480460147	831.4771830176518	1564.7673597772273	2365.99734684779
Cluster 39|tet(O/W/O)-1_1_AY196921|tetracycline	439.1673913556006	642.7997384394789	243.23272223275987	245.08812513483565	1.1214340932378775	216.7258864448064	69.29705793409528	4.713278153352055	429.10502919466103	4.474529736337204	0.0	249.72283574614082	9.026756384621406	34.19255231287082	244.12862068999826	261.94866145826416	1.4686611617878194	197.08890998270502	75.94162043491417	4.966533469481467	231.8132508412521	6.871718145674861	81.95114765458611	9.457389629571965	30.352849996972953	0.0	132.0811286855411	51.70697479978065	159.88673474774882	6.447533008330603	121.40925065899485	15.691243057674766	119.14289364823976	182.09729770722794	0	0.0	317.1612027953615	35.58805195481021	156.22176914515296	59.30410493555359	33.00830495554343	0.450260572321981	83.23989873178115	50.721146490222935	459.7933174024882	145.3613213972538	40.70283693452991	113.02853689922996	222.70200749083295	599.0700475172196	74.43434342725588	56.98057988825925	0	84.99195040396219	387.9906317429691	440.23417939375986	7.167166242442496	1.4353669450812205	108.03109179913217	342.57312226978434	158.62840231064285	209.20560692649155	8.80168080634007	47.0731416621704	1091.7298939697143	35.15658041095281	0	24.4716477444001	218.01241198851113	0.0	69.70195155092028	0	15.680329305665792	391.4676084682378	100.58815528955327	131.8043064058867	150.84437873271173	703.6580024964865	219.97508278688915	0.5119302676602218	11.080959266897919	0	0.0	1792.3605831931154	43.98818061897793	125.83798289175724	199.13320054607306	2.5409038814632563	86.46680025956123	0.0	190.89502235724598	314.3336963244771	89.93883999443344	373.1781043374157	2.107477204231514	320.0206842335601	346.38945088001344	5.696280074060698	96.98395065344985	11.267620823553221	157.6303329177935	349.73939474142594	6.306388127115548	121.20614303662381	0.0	5.027981519116938	22.373589999578034	177.86523332790742	146.56020272988897
Cluster 40|tet(O/W/32/O/W/O)_1_DQ525023|tetracycline	825.9299343309531	2134.802801055884	455.7542421634036	708.1791648100912	0.5607170466189387	456.26502409432936	299.60786812682375	92.24558671560452	933.6119005800773	9.588278006436866	622.9063856832857	862.5042557693632	40.620403730796326	40.75002809890084	826.0452700076671	812.2293027950493	8.811966970726916	729.7176171260484	607.5329634793133	5.380411258604923	473.92931283100427	29.777445297924395	179.07843376372523	18.055016565546477	765.9167213521877	27.2855688536323	367.05154239786236	46.37635884104038	487.3260065941659	22.56636552915711	386.95733771679636	11.208030755481975	150.91433195443705	612.9903219330523	0	0.0	822.127830810937	146.80071431359212	130.57341898699354	130.4690308582179	200.40756580151364	3.151824006253867	431.929868222392	120.05555774750015	1024.3098439494336	684.9309945307688	206.42153016797315	242.204007641207	1345.1971403480861	2582.806908931182	302.20343431465886	183.60409075105756	0	165.77637851069855	1834.9830905378092	360.1097581953046	80.0333563739412	0.4784556483604068	530.7614510131276	360.9910320692351	273.99451308201947	651.485916871759	65.67407986269129	126.89281665454628	3719.968527600508	190.04934048239713	0	1394.8839214308057	477.11981537421775	0.0	418.2117093055217	0	174.54682358675342	407.6855522476362	414.9261405694072	280.82629247740726	412.6874512498718	2489.524198705924	725.9177731967343	0.0	27.702398167244798	0	0.0	7043.816407626082	1089.295098686751	641.0886349041386	850.6561848968147	29.643878617071323	439.12782131820023	38.753626031461664	479.4203472090503	699.9868027393817	269.8165199833003	1223.3751768278757	0.42149544084630286	1569.1720539184603	1020.0760207017719	7.1203500925758725	226.79323845114425	49.89946364716428	312.14954084378843	1551.528455866326	48.3489756412192	476.06268228842606	56.00362256321238	70.39174126763713	85.01964199839654	215.63113903451793	260.5514715198026
Cluster 41|tet(O/32/O)_1_JQ740052|tetracycline	326.2386335784462	427.5502847418552	171.98273289185042	97.77100409691556	0.0	125.47288162594056	72.01458961778529	0.0	201.07157917534704	3.8353112025747462	415.27092378885715	24.011811129436616	31.593647346174922	122.7184754242761	133.57981132094244	93.28387584305091	13.217950456090374	20.360424584990188	19.225726692383333	27.31593408214807	172.57208673737657	21.378678675432898	74.66660119640068	279.4228754191717	0.0	3.8979384076617567	74.17599618209735	41.578804478174135	244.75811791864288	0.0	47.676692039605285	12.702434856212905	0.0	283.7329987531226	0	0.0	188.76361616521513	53.382077932215324	155.44454641308755	20.756436727443756	66.01660991108685	0.900521144643962	28.183587759579446	59.09711563539736	1606.8046038258994	16.846510757959877	2.907345495323565	19.376320611296563	393.4188201495118	28.56715514107358	65.99845117216688	18.993526629419748	0	104.3465529712011	17.273555522803417	459.5900788967575	0.0	0.0	103.33408780786556	180.49551603461754	91.33150436067315	18.252838188217385	0.0	18.41992499824059	289.358964952621	29.04239251339581	0	0.0	228.46029115728965	0.0	164.29745722716925	0	0.0	314.29256565592806	62.867597055970776	83.11983286857719	86.80667078014544	1186.1239324782548	166.20339588342736	5.119302676602217	0.0	0	1.4747003466685389	629.5903923033682	0.0	46.87374720896402	0.0	0.8469679604877521	82.76108024843718	0.0	146.84232489018925	112.26203440159895	0.0	131.96443109902816	0.0	410.4354500393243	717.3261856806578	2.1361050277727616	97.72998104309177	4.8289803529513815	204.29720779477185	1932.3688370528787	2.80283916760691	156.983859957073	0.0	0.0	17.89887199966243	141.31758264409083	260.5514715198026
Cluster 42|VanGXY_1_AY271782|glycopeptide	0.0	0.0	28.100750106436273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.272396179906677	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.3854348241918	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	271.6654313435802	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.189915412945684	13.864669621837809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 43|VanG2XY_1_FJ872410|glycopeptide	0.0	0.0	15.611527836909042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.764803192637556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.7749594590139	11.272396179906677	0.0	0.0	0.0	0	0.0	43.837235733799965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.807693053568073	109.19404900140758	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	339.99279388890295	1365.8734186996674	0.0	0.0	28.164104803365543	0	0.0	0.0	0.0	10.997302229795405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.99705591796484	651.639472226377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 44|penA_1_AF515059|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.831026934245719	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9166865467884064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	10.409455733071242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	24.80190593718441	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	18.852518108220693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.019095096410489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 45|tetA(60)_1_KX000272|tetracycline	1.476192912119666	0.0	1.228448092084646	1.3212297850934536	0.0	0.0	0.0	0.0	0.45698086176215236	0.0	0.0	0.0	0.0	0.9367822551471457	0.0	0.0	0.0	0.0	0.0	0.0	1.0302811148500093	0.0	0.0	0.0	50.45668570925374	0.0	0.0	0.0	0.0	0.0	0.0	3.736010251827325	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2771613673929587	6.514642668469	0.8989116664760277	0.0	0.0	0.0	0.0	0.0	4.466060605635353	12.662351086279832	0	9.256549053896872	33.218376005391185	1.3504115932323923	10.750749363663742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	1.1184788813378224	0.0	0.0	0.0	0.0	9.776670346083963	0.0	0.0	0	0.7373501733342694	0.0	0.0	46.15261263651842	0.0	0.0	3.0881000092700437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.968243117135375	0.0	21.777874942589893	4.69448852001914	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 46|tetB(60)_1_KX000273|tetracycline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9604724451774647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0302811148500093	0.0	0.0	0.0	14.585135712831159	0.0	0.9571096281560948	4.797554362866246	0.0	0.0	0.0	1.49440410073093	0.0	0.0	0	0.0	0.0	0.0	0.38861136603271884	0.0	0.0	0.0	5.898890461307326	5.118647810939929	0.8989116664760277	0.0	0.0	0.0	0.0	0.0	0.0	6.331175543139916	0	5.049026756671021	19.931025603234712	1.800548790976523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.263576266168651	0.0	0	0.0	0.0	0.0	3.319140550043823	0	0.0	1.1184788813378224	0.0	2.3748523676736344	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	8.293047583124403	0.0	0.0	0.0	9.688406507865416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.148166655731408	5.868110650023926	0.0	0.0	0.0	0.0	0.0	1.2182550227938864	0.0
Cluster 47|tetB(46)_1_HQ652506|tetracycline	0.0	0.0	45.86559212774656	4.1687077702086555	0.0	0.0	0.0	0.0	1.9224712115511238	13.445631227417213	0.0	0.0	23.734143942323524	0.0	43.60006921236469	0.0	1.5446263942940859	0.0	0.0	0.0	7.043214862724632	0.0	26.814666703837755	0.9042331777490438	1316.2983034401561	0.0	45.29768843600828	413.74770556994764	4.607033925183126	0.0	0.5830549748227591	0.0	0.0	0.0	0	0.0	22.17055600330113	0.0	111.57836342315288	0.0	0.0	21.783295964404807	73.75873187922015	150.24595228130414	20.326252596263974	0.0	0.0	6.792848030397071	0.0	0.0	10.437919423132435	59.9278512617899	0	30.09103877395316	88.0401510267023	21.777327187414325	6.2815681147843705	0.0	3.2933016490490066	0.0	0.0	0.0	8.544867838515824	0.0	13.289336592463396	15.540227572957406	0	214.4785218977595	0.0	45.37935032403522	54.10771362183508	0	0.0	4.705324949076356	0.0	10.615180626196373	0.0	21.85813815408117	0.0	48.99525716865329	0.0	0	0.0	0.0	0.0	106.93928375180359	0.53700818891735	6.235436536694313	2.598263456075485	40.75812392964072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.735237281745977	7.846181684165041	0.0	35.992497749945365	38.881291772486115	1.4739068036553578	0.7679242548020412	250.32653706056567	0.0	0.0	14.093950349908583	0.0
Cluster 48|tetA(46)_1_HQ652506|tetracycline	0.0	0.0	50.49989874200142	21.900819807255616	0.0	0.0	0.0	0.0	2.4239854406514167	10.171912319872153	0.0	0.0	0.0	0.0	162.8859268481257	0.0	20.449510307067353	0.0	7.648495618926413	0.0	24.59236226315892	0.0	20.124879254950695	11.40120093683577	2100.8679707532165	0.0	94.55618924250811	548.5435587454991	2.90443443109371	0.0	0.7351562726026093	1.9817097857518855	0.0	0.0	0	0.0	38.11933542069562	0.0	174.69770517805637	0.0	0.0	40.00467302347688	125.1590671790424	278.91572617240263	25.032735755560687	0.0	0.0	47.106924384710126	0.0	0.0	15.13498316354203	197.2986987193711	0	25.665886013077692	155.05760208429555	44.17215892645666	1.5840476115543196	0.0	4.152423818366139	0.0	0.0	0.0	20.65009727641324	0.0	0.0	17.567213778125762	0	724.7509009519073	5.541918515612939	82.48847846945098	74.82497283468358	0	0.0	8.157601406279117	0.0	5.511206309764358	0.0	1.968590082199857	0.0	77.39050176759092	0.0	0	0.4888952236238091	0.0	0.0	160.17809769484612	2.7083891267135916	6.738918989967766	10.647231771091933	51.390677998242644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9959660905398	3.9572046754919334	0.0	44.00663756515059	61.474837440141954	0.0	8.71427089144925	336.25846566788687	0.0	0.0	11.308584668108468	0.0
